Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
7744,713.476347,713.4741131467338,713.4739891123501,2090097.5,nan,130705.0,8.85,-1,0.17384569808477382,0.9945312071073972,0.0,0.5967187242644383,1.0,2.121212121212121,0.30303030303030304,N4 S1 O10,de-protonated,0,,C33 H70 O10 S1 N4,33,70,10,1,4,,,,,
7745,715.154074,715.1518336170856,715.1515876516996,1998043.4,nan,124800.0,8.36,-1,0.3439346149686925,0.9787649569894086,0.0,0.5872589741936451,18.0,0.9696969696969697,0.5454545454545454,O18,de-protonated,0,,C33 H32 O18,33,32,18,,,,,,,
7745,715.154074,715.1518336170856,715.1519439672885,1998043.4,nan,124800.0,8.36,-1,-0.15430315733851743,0.9956891225918729,0.0,0.5974134735551238,35.0,0.5957446808510638,0.0425531914893617,N2 S2 O2,de-protonated,0,,C47 H28 O2 S2 N2,47,28,2,2,2,,,,,
7745,715.154074,715.1518336170856,715.1520769090699,1998043.4,nan,124800.0,8.36,-1,-0.3401961515834108,0.979219280560556,0.0,0.5875315683363336,22.0,0.9166666666666666,0.2777777777777778,N2 S1 P1 O10,de-protonated,0,,C36 H33 O10 S1 N2 P1,36,33,10,1,2,,,1,,
7746,715.219846,715.2176053611034,715.2178339950311,8761568.0,nan,129037.6,44.74,-1,-0.3196703393336645,0.49081438209596956,0.7296850800206501,0.5863626612658418,16.0,1.1764705882352942,0.38235294117647056,N2 S1 O13,de-protonated,0,,C34 H40 O13 S1 N2,34,40,13,1,2,,,,,
7746,715.219846,715.2176053611034,715.2173209306945,8761568.0,nan,129037.6,44.74,-1,0.3976838935144555,0.6562037098621972,0.8950592156898004,0.7517459121932385,34.0,0.6808510638297872,0.0425531914893617,N4 S1 O2,de-protonated,0,,C47 H32 O2 S1 N4,47,32,2,1,4,,,,,
7746,715.219846,715.2176053611034,715.2174538724761,8761568.0,nan,129037.6,44.74,-1,0.21180778871149064,0.995673996556297,0.9962725973948381,0.9959134368917135,21.0,1.0277777777777777,0.2777777777777778,N4 P1 O10,de-protonated,0,,C36 H37 O10 N4 P1,36,37,10,,4,,,1,,
7747,715.263869,715.2616281897676,715.2618848858456,2905314.3,nan,152412.4,13.24,-1,-0.35888404424262144,0.48845039197017726,0.6613325846902486,0.5576032690582058,28.0,0.8723404255319149,0.10638297872340426,P1 O5,de-protonated,0,,C47 H41 O5 P1,47,41,5,,,,,1,,
7747,715.263869,715.2616281897676,715.2616135597781,2905314.3,nan,152412.4,13.24,-1,0.02045403985497487,0.49996204530164334,0.7126865671641793,0.5850518540466578,14.0,1.2972972972972974,0.2702702702702703,S2 O10,de-protonated,0,,C37 H48 O10 S2,37,48,10,2,,,,,,
7747,715.263869,715.2616281897676,715.2617465015596,2905314.3,nan,152412.4,13.24,-1,-0.16541048444474785,0.9950477529373077,0.0,0.5970286517623846,1.0,2.0384615384615383,0.6923076923076923,S1 P1 O18,de-protonated,0,,C26 H53 O18 S1 P1,26,53,18,1,,,,1,,
7748,715.284848,715.2826071081182,715.2827429278774,1782499.6,nan,162506.4,7.2,-1,-0.18988261708078413,0.9934791471757799,0.0,0.5960874883054679,9.0,1.5294117647058822,0.35294117647058826,S2 O12,de-protonated,0,,C34 H52 O12 S2,34,52,12,2,,,,,,
7748,715.284848,715.2826071081182,715.2823628053224,1782499.6,nan,162506.4,7.2,-1,0.3415473504830377,0.9790556223569776,0.0,0.5874333734141866,14.0,1.3611111111111112,0.25,N2 S1 P1 O9,de-protonated,0,,C36 H49 O9 S1 N2 P1,36,49,9,1,2,,,1,,
7749,715.320914,715.3186729677508,715.3187483147067,2477798.0,nan,136089.1,10.94,-1,-0.10533340007284346,0.9979888292329011,0.0,0.5987932975397406,13.0,1.4324324324324325,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,,C37 H53 O8 S1 N2 P1,37,53,8,1,2,,,1,,
7750,715.372579,715.3703377666726,715.3703899653758,2306281.3,nan,164402.0,10.01,-1,-0.07296738016251664,0.9990343904075392,0.0,0.5994206342445235,16.0,1.3571428571428572,0.09523809523809523,N2 S1 P1 O4,de-protonated,0,,C42 H57 O4 S1 N2 P1,42,57,4,1,2,,,1,,
7751,716.223014,716.2207694568127,716.2207483486543,3500319.5,nan,148985.8,16.44,-1,0.029471581868892736,0.4999212053911038,0.6710026585643731,0.5683537866604116,29.0,0.8,0.13333333333333333,N1 P1 O6,de-protonated,0,,C45 H36 O6 N1 P1,45,36,6,,1,,,1,,
7751,716.223014,716.2207694568127,716.2204770225868,3500319.5,nan,148985.8,16.44,-1,0.4083019618871532,0.48510176741102773,0.7239295226388018,0.5806328695021374,15.0,1.2285714285714286,0.3142857142857143,N1 S2 O11,de-protonated,0,,C35 H43 O11 S2 N1,35,43,11,2,1,,,,,
7751,716.223014,716.2207694568127,716.2206099643684,3500319.5,nan,148985.8,16.44,-1,0.22268619772880432,0.9910424750328535,0.0,0.594625485019712,2.0,2.0,0.7916666666666666,N1 S1 P1 O19,de-protonated,0,,C24 H48 O19 S1 N1 P1,24,48,19,1,1,,,1,,
7751,716.223014,716.2207694568127,716.2206757657668,3500319.5,nan,148985.8,16.44,-1,0.13081309861689921,0.6645999022493312,0.8950592156898004,0.7567836276255189,34.0,0.6956521739130435,0.043478260869565216,13C1 N4 S1 O2,de-protonated,1,7746,C46 H32 O2 S1 N4 13C1,46,32,2,1,4,1,,,,
7751,716.223014,716.2207694568127,716.2208087075483,3500319.5,nan,148985.8,16.44,-1,-0.054802562370169235,0.9994551998361176,0.9962725973948381,0.9981821588596058,21.0,1.0571428571428572,0.2857142857142857,13C1 N4 P1 O10,de-protonated,1,7746,C35 H37 O10 N4 13C1 P1,35,37,10,,4,1,,1,,
7752,716.316975,716.31473009112,716.3146487355223,1937701.4,nan,164351.7,8.03,-1,0.1135752255370916,0.9976621701712006,0.0,0.5985973021027203,22.0,1.0909090909090908,0.13636363636363635,N1 P1 O6,de-protonated,0,,C44 H48 O6 N1 P1,44,48,6,,1,,,1,,
7752,716.316975,716.31473009112,716.3143774094548,1937701.4,nan,164351.7,8.03,-1,0.4923559772066112,0.9569675693524223,0.0,0.5741805416114534,8.0,1.6176470588235294,0.3235294117647059,N1 S2 O11,de-protonated,0,,C34 H55 O11 S2 N1,34,55,11,2,1,,,,,
7753,717.170575,717.1683267689422,717.1683784221707,1905500.1,nan,138882.3,7.86,-1,-0.07202385113279791,0.9990591895498981,0.0,0.5994355137299389,30.0,0.7045454545454546,0.18181818181818182,P1 O8,de-protonated,0,,C44 H31 O8 P1,44,31,8,,,,,1,,
7753,717.170575,717.1683267689422,717.1681070961032,1905500.1,nan,138882.3,7.86,-1,0.30630592296661124,0.9831199735822558,0.0,0.5898719841493535,16.0,1.1176470588235294,0.38235294117647056,S2 O13,de-protonated,0,,C34 H38 O13 S2,34,38,13,2,,,,,,
7753,717.170575,717.1683267689422,717.1682400378847,1905500.1,nan,138882.3,7.86,-1,0.12093544105857654,0.9973497619462683,0.0,0.598409857167761,3.0,1.8695652173913044,0.9130434782608695,S1 P1 O21,de-protonated,0,,C23 H43 O21 S1 P1,23,43,21,1,,,,1,,
7753,717.170575,717.1683267689422,717.1685751266629,1905500.1,nan,138882.3,7.86,-1,-0.34630312775379124,0.9784746601792012,0.0,0.5870847961075206,22.0,0.8823529411764706,0.4117647058823529,N4 O14,de-protonated,0,,C34 H30 O14 N4,34,30,14,,4,,,,,
7754,717.207372,717.2051236257296,717.2049606360472,2096478.5,nan,134350.8,8.89,-1,0.2272567694591912,0.9906727379009767,0.0,0.594403642740586,21.0,0.9714285714285714,0.37142857142857144,N4 O13,de-protonated,0,,C35 H34 O13 N4,35,34,13,,4,,,,,
7755,717.217705,717.2154565855141,717.2157259947797,9077087.0,nan,127786.6,46.44,-1,-0.3756321228319287,0.9793083798432121,0.9525712058568593,0.968613510248671,15.0,1.2352941176470589,0.3235294117647059,N2 S2 O11,de-protonated,0,,C34 H42 O11 S2 N2,34,42,11,2,2,,,,,
7755,717.217705,717.2154565855141,717.2153458722247,9077087.0,nan,127786.6,46.44,-1,0.1543654775327882,0.4978428236226004,0.7182640512247158,0.5860113146634466,20.0,1.0833333333333333,0.2222222222222222,N4 S1 P1 O8,de-protonated,0,,C36 H39 O8 S1 N4 P1,36,39,8,1,4,,,1,,
7756,717.24149,717.2392414929437,717.2394956706096,2830688.8,nan,129453.7,12.83,-1,-0.35438325327320674,0.4887349965869797,0.6566013193347511,0.5558815256860883,33.0,0.7083333333333334,0.10416666666666667,N2 O5,de-protonated,0,,C48 H34 O5 N2,48,34,5,,2,,,,,
7756,717.24149,717.2392414929437,717.2393572863236,2830688.8,nan,129453.7,12.83,-1,-0.16144314827211376,0.9952819067122055,0.0,0.5971691440273232,6.0,1.7037037037037037,0.6666666666666666,N2 S1 O18,de-protonated,0,,C27 H46 O18 S1 N2,27,46,18,1,2,,,,,
7756,717.24149,717.2392414929437,717.2389771637685,2830688.8,nan,129453.7,12.83,-1,0.36853710362652586,0.9756569037585454,0.0,0.5853941422551272,11.0,1.4827586206896552,0.5172413793103449,N4 P1 O15,de-protonated,0,,C29 H43 O15 N4 P1,29,43,15,,4,,,1,,
7757,717.279464,717.2772153451504,717.2775349503236,2773859.0,nan,135620.7,12.53,-1,-0.44558090508108744,0.4823079696091923,0.6613325846902486,0.5539178156416148,27.0,0.9148936170212766,0.10638297872340426,P1 O5,de-protonated,0,,C47 H43 O5 P1,47,43,5,,,,,1,,
7757,717.279464,717.2772153451504,717.2772636242561,2773859.0,nan,135620.7,12.53,-1,-0.06730884718502586,0.4995891439905061,0.7126865671641794,0.5848281132599755,13.0,1.3513513513513513,0.2702702702702703,S2 O10,de-protonated,0,,C37 H50 O10 S2,37,50,10,2,,,,,,
7757,717.279464,717.2772153451504,717.2773965660376,2773859.0,nan,135620.7,12.53,-1,-0.25265104984247033,0.9884844841198138,0.0,0.5930906904718882,0.0,2.1153846153846154,0.6923076923076923,S1 P1 O18,de-protonated,0,,C26 H55 O18 S1 P1,26,55,18,1,,,,1,,
7757,717.279464,717.2772153451504,717.276883501701,2773859.0,nan,135620.7,12.53,-1,0.46264344627510406,0.4809537014082302,0.7017874875868915,0.5692872158796947,18.0,1.205128205128205,0.1794871794871795,N2 S1 P1 O7,de-protonated,0,,C39 H47 O7 S1 N2 P1,39,47,7,1,2,,,1,,
7758,717.327834,717.3255851568963,717.3255339715553,1749862.3,nan,118149.8,7.02,-1,0.07135580513671523,0.9990765532677983,0.0,0.599445931960679,21.0,1.1111111111111112,0.13333333333333333,S1 O6,de-protonated,0,,C45 H50 O6 S1,45,50,6,1,,,,,,
7758,717.327834,717.3255851568963,717.3256669133368,1749862.3,nan,118149.8,7.02,-1,-0.11397395115420789,0.9976457460112622,0.0,0.5985874476067573,8.0,1.6176470588235294,0.4117647058823529,P1 O14,de-protonated,0,,C34 H55 O14 P1,34,55,14,,,,,1,,
7758,717.327834,717.3255851568963,717.325863617829,1749862.3,nan,118149.8,7.02,-1,-0.3881930748829949,0.9730272378128374,0.0,0.5838163426877024,0.0,2.25,0.8333333333333334,N4 O20,de-protonated,0,,C24 H54 O20 N4,24,54,20,,4,,,,,
7760,718.221548,718.2192956785962,718.219080829852,2603423.8,nan,150521.7,11.61,-1,0.2991409583181314,0.9838941169180495,0.9525712058568593,0.9713649524935735,15.0,1.2727272727272727,0.3333333333333333,13C1 N2 S2 O11,de-protonated,1,7755,C33 H42 O11 S2 N2 13C1,33,42,11,2,2,1,,,,
7760,718.221548,718.2192956785962,718.2194885015177,2603423.8,nan,150521.7,11.61,-1,-0.2684735302556472,0.4935033432385559,0.6809597224898816,0.5684858949390861,29.0,0.7674418604651163,0.18604651162790697,N3 O8,de-protonated,0,,C43 H33 O8 N3,43,33,8,,3,,,,,
7760,718.221548,718.2192956785962,718.2193501172318,2603423.8,nan,150521.7,11.61,-1,-0.07579667078129923,0.9989580959062389,0.0,0.5993748575437433,2.0,2.0454545454545454,0.9545454545454546,N3 S1 O21,de-protonated,0,,C22 H45 O21 S1 N3,22,45,21,1,3,,,,,
7762,719.185802,719.183545925757,719.1837571605812,1948638.1,nan,158637.0,8.09,-1,-0.2937146759432425,0.9844686040339063,0.0,0.5906811624203437,15.0,1.1764705882352942,0.38235294117647056,S2 O13,de-protonated,0,,C34 H40 O13 S2,34,40,13,2,,,,,,
7762,719.185802,719.183545925757,719.1838901023627,1948638.1,nan,158637.0,8.09,-1,-0.4785655107947165,0.9592953485467874,0.0,0.5755772091280724,2.0,1.9565217391304348,0.9130434782608695,S1 P1 O21,de-protonated,0,,C23 H45 O21 S1 P1,23,45,21,1,,,,1,,
7762,719.185802,719.183545925757,719.1832440962445,1948638.1,nan,158637.0,8.09,-1,0.41968373846402834,0.9685459402626606,0.0,0.5811275641575964,33.0,0.6808510638297872,0.0425531914893617,N2 S2 O2,de-protonated,0,,C47 H32 O2 S2 N2,47,32,2,2,2,,,,,
7762,719.185802,719.183545925757,719.1833770380262,1948638.1,nan,158637.0,8.09,-1,0.2348326397097445,0.9900436596685798,0.0,0.5940261958011478,20.0,1.0277777777777777,0.2777777777777778,N2 S1 P1 O10,de-protonated,0,,C36 H37 O10 S1 N2 P1,36,37,10,1,2,,,1,,
7763,719.221927,719.21967078516,719.2196296056287,3390944.5,nan,145145.3,15.85,-1,0.057255850109408236,0.4997026729597917,0.656601319334751,0.5624621315097754,32.0,0.75,0.020833333333333332,N2 S2 O1,de-protonated,0,,C48 H36 O1 S2 N2,48,36,1,2,2,,,,,
7763,719.221927,719.21967078516,719.2197625474104,3390944.5,nan,145145.3,15.85,-1,-0.1275858299893403,0.4985253549397037,0.7126865671641794,0.584189839829494,19.0,1.1081081081081081,0.24324324324324326,N2 S1 P1 O9,de-protonated,0,,C37 H41 O9 S1 N2 P1,37,41,9,1,2,,,1,,
7764,719.258811,719.2565546416089,719.2567995054172,2972130.8,nan,147389.4,13.59,-1,-0.3404400327063275,0.4895948937289155,0.6661325289848228,0.5602099478312784,27.0,0.8913043478260869,0.13043478260869565,P1 O6,de-protonated,0,,C46 H41 O6 P1,46,41,6,,,,,1,,
7764,719.258811,719.2565546416089,719.2565281793497,2972130.8,nan,147389.4,13.59,-1,0.036791128208497476,0.49987721177751715,0.7182640512247158,0.5872319475563966,13.0,1.3333333333333333,0.3055555555555556,S2 O11,de-protonated,0,,C36 H48 O11 S2,36,48,11,2,,,,,,
7764,719.258811,719.2565546416089,719.2566611211313,2972130.8,nan,147389.4,13.59,-1,-0.14804106538976786,0.9960312385292176,0.0,0.5976187431175305,0.0,2.12,0.76,S1 P1 O19,de-protonated,0,,C25 H53 O19 S1 P1,25,53,19,1,,,,1,,
7765,719.295061,719.2928045005253,719.2929136887341,2197989.3,nan,171620.2,9.43,-1,-0.15179936665780489,0.9958275980205314,0.0,0.5974965588123189,12.0,1.4054054054054055,0.2702702702702703,S2 O10,de-protonated,0,,C37 H52 O10 S2,37,52,10,2,,,,,,
7765,719.295061,719.2928045005253,719.292533566179,2197989.3,nan,171620.2,9.43,-1,0.3766678140819981,0.9745848502883847,0.0,0.5847509101730308,17.0,1.2564102564102564,0.1794871794871795,N2 S1 P1 O7,de-protonated,0,,C39 H49 O7 S1 N2 P1,39,49,7,1,2,,,1,,
7766,719.381769,719.3795121630611,719.3794200202394,1910762.8,nan,157572.6,7.89,-1,0.1280865411707061,0.9970275499559261,0.0,0.5982165299735557,6.0,1.7647058823529411,0.35294117647058826,N2 S1 O12,de-protonated,0,,C34 H60 O12 S1 N2,34,60,12,1,2,,,,,
7767,720.348183,720.3459224018154,720.3459488644783,1758249.6,nan,168112.2,7.06,-1,-0.036736047293277015,0.999755158231881,0.0,0.5998530949391285,20.0,1.1818181818181819,0.13636363636363635,N1 P1 O6,de-protonated,0,,C44 H52 O6 N1 P1,44,52,6,,1,,,1,,
7767,720.348183,720.3459224018154,720.3456775384108,1758249.6,nan,168112.2,7.06,-1,0.3399248614674379,0.979252064506008,0.0,0.5875512387036048,6.0,1.7352941176470589,0.3235294117647059,N1 S2 O11,de-protonated,0,,C34 H59 O11 S2 N1,34,59,11,2,1,,,,,
7768,721.094985,721.0927214952911,721.0928910046366,2264666.5,nan,186235.7,9.79,-1,-0.23507282847651276,0.495011692192919,0.6566013193347511,0.5596475430496519,40.0,0.375,0.16666666666666666,O8,de-protonated,0,,C48 H18 O8,48,18,8,,,,,,,
7768,721.094985,721.0927214952911,721.0927526203508,2264666.5,nan,186235.7,9.79,-1,-0.04316373938932982,0.9996619985640746,0.0,0.5997971991384448,13.0,1.1111111111111112,0.7777777777777778,S1 O21,de-protonated,0,,C27 H30 O21 S1,27,30,21,1,,,,,,
7768,721.094985,721.0927214952911,721.0923724977956,2264666.5,nan,186235.7,9.79,-1,0.48398445028398396,0.9583878660665477,0.0,0.5750327196399286,18.0,0.9310344827586207,0.6206896551724138,N2 P1 O18,de-protonated,0,,C29 H27 O18 N2 P1,29,27,18,,2,,,1,,
7768,721.094985,721.0927214952911,721.0927288133844,2264666.5,nan,186235.7,9.79,-1,-0.01014861606662413,0.999981311974582,0.0,0.5999887871847491,35.0,0.5348837209302325,0.046511627906976744,N4 S2 P1 O2,de-protonated,0,,C43 H23 O2 S2 N4 P1,43,23,2,2,4,,,1,,
7769,721.129089,721.1268253625598,721.1269075323581,1833564.6,nan,140935.5,7.47,-1,-0.11394637684820776,0.9976468836859169,0.0,0.5985881302115501,30.0,0.6428571428571429,0.23809523809523808,P1 O10,de-protonated,0,,C42 H27 O10 P1,42,27,10,,,,,1,,
7769,721.129089,721.1268253625598,721.1266362062905,1833564.6,nan,140935.5,7.47,-1,0.262306590474393,0.9875930774245262,0.0,0.5925558464547157,16.0,1.0625,0.46875,S2 O15,de-protonated,0,,C32 H34 O15 S2,32,34,15,2,,,,,,
7769,721.129089,721.1268253625598,721.1271042368502,1833564.6,nan,140935.5,7.47,-1,-0.38672002311016707,0.9732287933878352,0.0,0.5839372760327011,22.0,0.8125,0.5,N4 O16,de-protonated,0,,C32 H26 O16 N4,32,26,16,,4,,,,,
7770,721.201455,721.199191080914,721.1994072250592,2417249.3,nan,135870.5,10.61,-1,-0.2997009467712986,0.9838342509189923,0.0,0.5903005505513954,14.0,1.2352941176470589,0.38235294117647056,S2 O13,de-protonated,0,,C34 H42 O13 S2,34,42,13,2,,,,,,
7770,721.201455,721.199191080914,721.1995401668407,2417249.3,nan,135870.5,10.61,-1,-0.4840351487462091,0.9583793316833674,0.0,0.5750275990100204,1.0,2.0434782608695654,0.9130434782608695,S1 P1 O21,de-protonated,0,,C23 H47 O21 S1 P1,23,47,21,1,,,,1,,
7770,721.201455,721.199191080914,721.1988941607225,2417249.3,nan,135870.5,10.61,-1,0.41170361456300825,0.4848563058118096,0.6613325846902486,0.5554468173631852,32.0,0.723404255319149,0.0425531914893617,N2 S2 O2,de-protonated,0,,C47 H34 O2 S2 N2,47,34,2,2,2,,,,,
7770,721.201455,721.199191080914,721.1990271025041,2417249.3,nan,135870.5,10.61,-1,0.22736915015792997,0.9906635539840277,0.0,0.5943981323904166,19.0,1.0833333333333333,0.2777777777777778,N2 S1 P1 O10,de-protonated,0,,C36 H39 O10 S1 N2 P1,36,39,10,1,2,,,1,,
7771,721.236652,721.2343879439287,721.2344102901812,2351203.8,nan,145446.8,10.25,-1,-0.030983342193154857,0.49991291516435443,0.6613325846902486,0.564480782974712,32.0,0.723404255319149,0.1276595744680851,N2 O6,de-protonated,0,,C47 H34 O6 N2,47,34,6,,2,,,,,
7771,721.236652,721.2343879439287,721.2342719058953,2351203.8,nan,145446.8,10.25,-1,0.1608881301559316,0.9953142151973711,0.0,0.5971885291184226,5.0,1.7692307692307692,0.7307692307692307,N2 S1 O19,de-protonated,0,,C26 H46 O19 S1 N2,26,46,19,1,2,,,,,
7772,721.274192,721.2719277978244,721.2721782438277,2645606.0,nan,163449.4,11.84,-1,-0.3472281488829558,0.9783607674922246,0.0,0.5870164604953347,12.0,1.3888888888888888,0.3055555555555556,S2 O11,de-protonated,0,,C36 H50 O11 S2,36,50,11,2,,,,,,
7772,721.274192,721.2719277978244,721.2717981212727,2645606.0,nan,163449.4,11.84,-1,0.17978874550296328,0.49707601016187447,0.7071950365255663,0.5811236207073511,17.0,1.236842105263158,0.21052631578947367,N2 S1 P1 O8,de-protonated,0,,C38 H47 O8 S1 N2 P1,38,47,8,1,2,,,1,,
7773,721.310088,721.3078236581187,721.3076943732866,1926248.5,nan,139637.5,7.97,-1,0.17923672941560143,0.9941877715906584,0.0,0.596512662954395,12.0,1.3888888888888888,0.4166666666666667,O15,de-protonated,0,,C36 H50 O15,36,50,15,,,,,,,
7773,721.310088,721.3078236581187,721.308183630657,1926248.5,nan,139637.5,7.97,-1,-0.4990551147840834,0.9558150132914447,0.0,0.5734890079748668,16.0,1.3076923076923077,0.1794871794871795,N2 S1 P1 O7,de-protonated,0,,C39 H51 O7 S1 N2 P1,39,51,7,1,2,,,1,,
7773,721.310088,721.3078236581187,721.3075321820343,1926248.5,nan,139637.5,7.97,-1,0.4040940533413261,0.9708055195268043,0.0,0.5824833117160826,7.0,1.7741935483870968,0.2903225806451613,N4 S2 P1 O9,de-protonated,0,,C31 H55 O9 S2 N4 P1,31,55,9,2,4,,,1,,
7774,721.359774,721.3575094647426,721.3578364222184,2080875.8,nan,152183.9,8.8,-1,-0.4532528229973387,0.9634097376258359,0.0,0.5780458425755015,5.0,1.8,0.2571428571428571,S2 P1 O9,de-protonated,0,,C35 H63 O9 S2 P1,35,63,9,2,,,,1,,
7775,723.216278,723.2140062393014,723.2141879096117,2462437.5,nan,118606.4,10.85,-1,-0.25119848775506065,0.9886157609527835,0.0,0.5931694565716701,14.0,1.2121212121212122,0.5454545454545454,O18,de-protonated,0,,C33 H40 O18,33,40,18,,,,,,,
7775,723.216278,723.2140062393014,723.213674845275,2462437.5,nan,118606.4,10.85,-1,0.45822422598143403,0.48130897287674845,0.6661325289848229,0.5552383953199782,32.0,0.6956521739130435,0.15217391304347827,N2 O7,de-protonated,0,,C46 H32 O7 N2,46,32,7,,2,,,,,
7775,723.216278,723.2140062393014,723.2140257183594,2462437.5,nan,118606.4,10.85,-1,-0.0269340157822013,0.9998683783090417,0.0,0.599921026985425,9.0,1.6071428571428572,0.42857142857142855,N4 S2 P1 O12,de-protonated,0,,C28 H45 O12 S2 N4 P1,28,45,12,2,4,,,1,,
7776,723.25358,723.2513080941235,723.2514427989214,1946344.0,nan,116742.5,8.08,-1,-0.1862489169657558,0.9937255554372015,0.0,0.5962353332623209,12.0,1.3714285714285714,0.34285714285714286,S2 O12,de-protonated,0,,C35 H48 O12 S2,35,48,12,2,,,,,,
7776,723.25358,723.2513080941235,723.2510626763664,1946344.0,nan,116742.5,8.08,-1,0.33932581615558544,0.9793243671386077,0.0,0.5875946202831646,17.0,1.2162162162162162,0.24324324324324326,N2 S1 P1 O9,de-protonated,0,,C37 H45 O9 S1 N2 P1,37,45,9,1,2,,,1,,
7777,723.289258,723.286985955266,723.2869589283803,2171114.5,nan,133962.0,9.28,-1,0.03736675381528694,0.9997466799551655,0.0,0.5998480079730993,12.0,1.3714285714285714,0.45714285714285713,O16,de-protonated,0,,C35 H48 O16,35,48,16,,,,,,,
7777,723.289258,723.286985955266,723.2867967371279,2171114.5,nan,133962.0,9.28,-1,0.26160872689640025,0.9876585980296678,0.0,0.5925951588178007,7.0,1.7666666666666666,0.3333333333333333,N4 S2 P1 O10,de-protonated,0,,C30 H53 O10 S2 N4 P1,30,53,10,2,4,,,1,,
7778,723.326401,723.324128810707,723.3244851437576,2124524.8,nan,160577.4,9.03,-1,-0.49263236337587524,0.47846014956104976,0.6613325846902486,0.5516091236127293,24.0,1.0425531914893618,0.10638297872340426,P1 O5,de-protonated,0,,C47 H49 O5 P1,47,49,5,,,,,1,,
7778,723.326401,723.324128810707,723.3242138176901,2124524.8,nan,160577.4,9.03,-1,-0.11752265649234171,0.9974970455258417,0.0,0.5984982273155051,10.0,1.5135135135135136,0.2702702702702703,S2 O10,de-protonated,0,,C37 H56 O10 S2,37,56,10,2,,,,,,
7778,723.326401,723.324128810707,723.323833695135,2124524.8,nan,160577.4,9.03,-1,0.4079992365557348,0.9702470384639105,0.0,0.5821482230783462,15.0,1.358974358974359,0.1794871794871795,N2 S1 P1 O7,de-protonated,0,,C39 H53 O7 S1 N2 P1,39,53,7,1,2,,,1,,
7779,725.233352,725.2310723889278,725.2309786800827,2234218.8,nan,140744.9,9.62,-1,0.12921241357756144,0.4984875722338887,0.6759445241511248,0.5694703530007832,26.0,0.8863636363636364,0.18181818181818182,P1 O8,de-protonated,0,,C44 H39 O8 P1,44,39,8,,,,,1,,
