Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,15N
446,279.015239,279.0147346714283,279.0146406822466,1903559.4,nan,481205.8,12.13,-1,0.3368611105541875,0.9796205622445832,0.0,0.5877723373467498,9.0,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,,C12 H8 O8,12,8,8,,,,,,
447,279.051604,279.05109950189654,279.0510261916309,6567895.5,nan,410636.7,47.93,-1,0.2627127612987866,0.987554864744389,0.0,0.5925329188466334,8.0,0.9230769230769231,0.5384615384615384,O7,de-protonated,0,,C13 H12 O7,13,12,7,,,,,,
449,279.087956,279.0874513324255,279.0874117010152,9876456.0,nan,393167.8,73.31,-1,0.14200357532097413,0.4981738850602145,0.8676488643339467,0.6459638767697073,7.0,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,,C14 H16 O6,14,16,6,,,,,,
451,279.12433,279.12382516285174,279.12379721039946,8801272.0,nan,385766.4,65.06,-1,0.10014356555988094,0.9828667144096517,0.9397193207091155,0.9656077569294372,6.0,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H20 O5,15,20,5,,,,,,
452,279.16072,279.1602149932035,279.1601827197838,2271752.3,nan,386473.5,14.96,-1,0.11560896473614053,0.9975777980664309,0.0,0.5985466788398585,5.0,1.5,0.25,O4,de-protonated,0,,C16 H24 O4,16,24,4,,,,,,
455,280.083221,280.082711692552,280.0826606732082,1623204.4,nan,462770.4,9.98,-1,0.18215816601331972,0.9939973311726159,0.0,0.5963983987035695,7.0,1.1538461538461537,0.46153846153846156,N1 O6,de-protonated,0,,C13 H15 O6 N1,13,15,6,,1,,,,
456,280.119556,280.11904652316014,280.1190461825925,1529524.6,nan,453688.9,9.26,-1,0.0012157960285853278,0.9999997317898489,0.0,0.5999998390739093,6.0,1.3571428571428572,0.35714285714285715,N1 O5,de-protonated,0,,C14 H19 O5 N1,14,19,5,,1,,,,
457,280.127781,280.12727148481565,280.1271520454718,2210744.3,nan,403619.7,14.49,-1,0.42637546191446324,0.967551474727464,0.9397193207091155,0.9564186131201244,6.0,1.4285714285714286,0.35714285714285715,13C1 O5,de-protonated,1,451,C14 H20 O5 13C1,14,20,5,,,1,,,
459,281.03084,281.0303262748018,281.0302907467246,5570379.0,nan,389220.7,40.26,-1,0.1264208107642956,0.9971042477258958,0.0,0.5982625486355374,8.0,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,,C12 H10 O8,12,10,8,,,,,,
460,281.067272,281.06675810495767,281.0666762561089,8783707.0,nan,397088.0,64.92,-1,0.2912079434514493,0.9744928370738942,0.979812157544168,0.9766205652620037,7.0,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,,C13 H14 O7,13,14,7,,,,,,
464,281.103644,281.1031299353933,281.1030617654932,14462827.0,nan,391802.2,108.5,-1,0.24250856507212656,0.991421454052312,0.9794785247192114,0.9866442823190718,6.0,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,,C14 H18 O6,14,18,6,,,,,,
466,281.140036,281.1395217657357,281.13944727487745,6831995.5,nan,413303.6,49.94,-1,0.2649605346219974,0.49367117576078784,0.859523230357577,0.6400119975995036,5.0,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,,C15 H22 O5,15,22,5,,,,,,
467,282.062536,282.06201746508896,282.06192522830185,1820438.0,nan,410737.3,11.48,-1,0.3270089964697507,0.98078383617537,0.0,0.588470301705222,7.0,1.0833333333333333,0.5833333333333334,N1 O7,de-protonated,0,,C12 H13 O7 N1,12,13,7,,1,,,,
468,282.070676,282.07015742714066,282.0700310911812,1480729.6,nan,316495.9,8.88,-1,0.44788862884799613,0.9642551192240075,0.979812157544168,0.9704779345520718,7.0,1.1666666666666667,0.5833333333333334,13C1 O7,de-protonated,1,460,C12 H14 O7 13C1,12,14,7,,,1,,,
469,282.098926,282.09840729544067,282.0983107376862,1961766.1,nan,393990.5,12.57,-1,0.34228405776842363,0.9789661301222242,0.0,0.5873796780733345,6.0,1.3076923076923077,0.46153846153846156,N1 O6,de-protonated,0,,C13 H17 O6 N1,13,17,6,,1,,,,
470,282.106989,282.10647025785136,282.10641660056547,2609961.8,nan,394831.9,17.54,-1,0.1902022879724278,0.9934572447856079,0.9794785247192114,0.9878657567590493,6.0,1.3846153846153846,0.46153846153846156,13C1 O6,de-protonated,1,464,C13 H18 O6 13C1,13,18,6,,,1,,,
473,283.010155,283.0096320473387,283.0095553018183,1398970.8,nan,373497.5,8.25,-1,0.27117642837487976,0.9867454954354876,0.0,0.5920472972612926,8.0,0.7272727272727273,0.8181818181818182,O9,de-protonated,0,,C11 H8 O9,11,8,9,,,,,,
474,283.0465,283.04597687790016,283.04594081120257,6186699.0,nan,363418.1,44.99,-1,0.12742347580046606,0.9970582000590497,0.0,0.5982349200354298,7.0,1.0,0.6666666666666666,O8,de-protonated,0,,C12 H12 O8,12,12,8,,,,,,
477,283.082879,283.08235570830317,283.0823263205869,15794907.0,nan,379592.8,118.72,-1,0.10381332049077283,0.9986228604957614,0.9697763465327417,0.9870842549105536,6.0,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,,C13 H16 O7,13,16,7,,,,,,
479,283.111132,283.1106085765892,283.1104696214938,1260775.5,nan,447289.1,7.19,-1,0.49081581327705265,0.9572305398753312,0.0,0.5743383239251987,5.0,1.5,0.2857142857142857,P1 O4,de-protonated,0,,C14 H21 O4 P1,14,21,4,,,,,1,
480,283.119311,283.1187875384591,283.1187118299712,13062891.0,nan,391636.2,97.75,-1,0.2674089870347242,0.9896317054386309,0.9654494918057215,0.9799588199854672,5.0,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,,C14 H20 O6,14,20,6,,,,,,
482,283.15571,283.15518636876885,283.15509733935545,3047163.3,nan,476616.7,20.89,-1,0.31441925022344286,0.9822220067709119,0.0,0.5893332040625471,4.0,1.6,0.3333333333333333,O5,de-protonated,0,,C15 H24 O5,15,24,5,,,,,,
483,284.078167,284.0776390683226,284.07757529277984,1448084.0,nan,502379.8,8.62,-1,0.22450044737329733,0.9908965936060349,0.0,0.5945379561636209,6.0,1.25,0.5833333333333334,N1 O7,de-protonated,0,,C12 H15 O7 N1,12,15,7,,1,,,,
484,284.086228,284.0857000307426,284.0856811556592,2881687.5,nan,408102.0,19.62,-1,0.0664415162915329,0.9991993200101157,0.9697763465327417,0.9874301306191662,6.0,1.3333333333333333,0.5833333333333334,13C1 O7,de-protonated,1,477,C12 H16 O7 13C1,12,16,7,,,1,,,
485,284.122654,284.1221258609265,284.12206666504346,2616999.5,nan,389600.6,17.59,-1,0.20834665785106082,0.9921545530134334,0.9654494918057215,0.9814725285303486,5.0,1.5384615384615385,0.46153846153846156,13C1 O6,de-protonated,1,480,C13 H20 O6 13C1,13,20,6,,,1,,,
488,285.025827,285.02529465038117,285.0252053662963,2002486.8,nan,415600.9,12.87,-1,0.3132497870300271,0.9823528374736129,0.0,0.5894117024841677,7.0,0.9090909090909091,0.8181818181818182,O9,de-protonated,0,,C11 H10 O9,11,10,9,,,,,,
489,285.040991,285.0404585796874,285.0404615075812,1306941.4,nan,535059.5,7.53,-1,-0.010271853192541956,0.9999808553567243,0.0,0.5999885132140346,11.0,0.6666666666666666,0.4,O6,de-protonated,0,,C15 H10 O6,15,10,6,,,,,,
491,285.062181,285.0616484809007,285.06159087568057,10925639.0,nan,391366.7,81.34,-1,0.2020799083193509,0.9871935762466633,0.9700110238540955,0.9803205552896361,6.0,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,,C12 H14 O8,12,14,8,,,,,,
492,285.077452,285.0769194097081,285.0768470169655,2061389.5,nan,406395.7,13.32,-1,0.25394115098978703,0.9883672699285779,0.0,0.5930203619571467,10.0,0.875,0.3125,O5,de-protonated,0,,C16 H14 O5,16,14,5,,,,,,
493,285.080827,285.08029439397404,285.0802183203355,4344399.0,nan,386933.7,30.84,-1,0.26684993779222826,0.9871623552415502,0.0,0.5922974131449301,5.0,1.3846153846153846,0.38461538461538464,S1 O5,de-protonated,0,,C13 H18 O5 S1,13,18,5,1,,,,,
495,285.098545,285.0980123113736,285.0979763850649,16471639.0,nan,386356.5,123.9,-1,0.12601390294560233,0.9985158237840955,0.971478414233297,0.9877008599637762,5.0,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,,C13 H18 O7,13,18,7,,,,,,
497,285.126745,285.12621217990676,285.1261196859718,10079843.0,nan,379353.7,74.85,-1,0.32439656904615094,0.9724437672766273,0.9454598952948974,0.9616502184839353,4.0,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,,C14 H23 O4 P1,14,23,4,,,,,1,
498,285.134944,285.1344111416834,285.13436189444917,10137191.0,nan,396125.6,75.29,-1,0.1727158870547018,0.9897733439364214,0.9844880293620496,0.9876592181066726,4.0,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,,C14 H22 O6,14,22,6,,,,,,
499,286.057519,286.056981840687,286.05683984787356,1435389.5,nan,391263.8,8.32,-1,0.4963797178041299,0.9562770044654552,0.0,0.573766202679273,6.0,1.1818181818181819,0.7272727272727273,N1 O8,de-protonated,0,,C11 H13 O8 N1,11,13,8,,1,,,,
500,286.065574,286.065036803135,286.0649457107529,1862145.1,nan,390755.8,11.53,-1,0.31843252190916566,0.9817694594658973,0.9700110238540955,0.9770660852211766,6.0,1.2727272727272727,0.7272727272727273,13C1 O8,de-protonated,1,491,C11 H14 O8 13C1,11,14,8,,,1,,,
501,286.093846,286.0933086713324,286.0932253572579,1709069.5,nan,443685.3,10.38,-1,0.2912130282419141,0.9847300257708683,0.0,0.590838015462521,5.0,1.4166666666666667,0.5833333333333334,N1 O7,de-protonated,0,,C12 H17 O7 N1,12,17,7,,1,,,,
502,286.101875,286.1013376339016,286.1013312201372,2966033.0,nan,373912.0,19.81,-1,0.02241780699550846,0.9999088156558598,0.971478414233297,0.9885366550868346,5.0,1.5,0.5833333333333334,13C1 O7,de-protonated,1,495,C12 H18 O7 13C1,12,18,7,,,1,,,
503,286.130141,286.129603502127,286.1294745210441,2316829.5,nan,394076.4,14.94,-1,0.4507787362325291,0.9638008049296038,0.9454598952948974,0.9564644410757213,4.0,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,497,C13 H23 O4 13C1 P1,13,23,4,,,1,,1,
503,286.130141,286.129603502127,286.12961086664217,2316829.5,nan,394076.4,14.94,-1,-0.02573838879461829,0.999879803882257,0.0,0.5999278823293541,4.0,1.6153846153846154,0.46153846153846156,N1 O6,de-protonated,0,,C13 H21 O6 N1,13,21,6,,1,,,,
504,286.138337,286.13779946391764,286.13771672952146,1759009.1,nan,430679.0,10.75,-1,0.2891418759224272,0.9849448207215674,0.9844880293620496,0.9847621041777603,4.0,1.6923076923076923,0.46153846153846156,13C1 O6,de-protonated,1,498,C13 H22 O6 13C1,13,22,6,,,1,,,
508,287.033266,287.0327242918055,287.0326132222969,1278634.5,nan,452762.4,7.15,-1,0.38695780017610704,0.973196307731819,0.0,0.5839177846390914,6.0,1.1818181818181819,0.6363636363636364,P1 O7,de-protonated,0,,C11 H13 O7 P1,11,13,7,,,,,1,
509,287.041437,287.0408952537127,287.0408554307743,2674606.0,nan,421992.9,17.62,-1,0.1387361333308446,0.9965136190433193,0.0,0.5979081714259915,6.0,1.0909090909090908,0.8181818181818182,O9,de-protonated,0,,C11 H12 O9,11,12,9,,,,,,
510,287.056734,287.0561921823989,287.0561115720592,2687412.8,nan,376106.3,17.71,-1,0.28081736094213294,0.9857931323528449,0.0,0.591475879411707,10.0,0.8,0.4,O6,de-protonated,0,,C15 H12 O6,15,12,6,,,,,,
512,287.077823,287.0772810840831,287.07724094015856,9542078.0,nan,388596.8,69.13,-1,0.1398366669718654,0.49822909310866514,0.8843699161556753,0.6526854223274692,5.0,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,,C12 H16 O8,12,16,8,,,,,,
513,287.093178,287.0926360124989,287.09249708144347,1874884.9,nan,502608.5,11.62,-1,0.4839243686810051,0.9583979789123239,0.0,0.5750387873473943,9.0,1.0,0.3125,O5,de-protonated,0,,C16 H16 O5,16,16,5,,,,,,
515,287.114217,287.1136749144161,287.1136264495429,9646542.0,nan,390607.2,69.91,-1,0.1688003241154572,0.9966860525527523,0.9734038250078777,0.9873731615348025,4.0,1.5384615384615385,0.5384615384615384,O7,de-protonated,0,,C13 H20 O7,13,20,7,,,,,,
517,287.150631,287.15008874465593,287.15001195892717,5857758.0,nan,385240.3,41.49,-1,0.2674063227152318,0.9871091130805153,0.0,0.5922654678483091,3.0,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,,C14 H24 O6,14,24,6,,,,,,
518,288.109535,288.1089882742956,288.1088754217359,1649282.3,nan,423175.7,9.92,-1,0.3917010871130374,0.9725443260302484,0.0,0.583526595618149,4.0,1.5833333333333333,0.5833333333333334,N1 O7,de-protonated,0,,C12 H19 O7 N1,12,19,7,,1,,,,
519,288.117554,288.11700723691143,288.1169812846152,1711237.8,nan,433172.4,10.39,-1,0.09007555243503827,0.9985288801641421,0.9734038250078777,0.9884788581016364,4.0,1.6666666666666667,0.5833333333333334,13C1 O7,de-protonated,1,515,C12 H20 O7 13C1,12,20,7,,,1,,,
523,289.036021,289.03546995506633,289.0353761271529,4825367.0,nan,386498.2,33.74,-1,0.32462432341230835,0.9810604159918072,0.0,0.5886362495950843,10.0,0.7142857142857143,0.5,O7,de-protonated,0,,C14 H10 O7,14,10,7,,,,,,
525,289.05706,289.05650885698356,289.0565054952523,1906720.4,nan,376534.9,11.85,-1,0.011630014235586931,0.9999754580542576,0.0,0.5999852748325545,5.0,1.2727272727272727,0.8181818181818182,O9,de-protonated,0,,C11 H14 O9,11,14,9,,,,,,
527,289.072418,289.07186678538545,289.0717616365372,5479719.0,nan,390705.6,38.65,-1,0.36374652324317513,0.9762781397871368,0.0,0.585766883872282,9.0,0.9333333333333333,0.4,O6,de-protonated,0,,C15 H14 O6,15,14,6,,,,,,
529,289.093481,289.0929296871908,289.0928910046366,4874544.0,nan,379225.8,34.11,-1,0.13380666005483705,0.9967565736970104,0.0,0.5980539442182062,4.0,1.5,0.6666666666666666,O8,de-protonated,0,,C12 H18 O8,12,18,8,,,,,,
531,289.108773,289.1082216159003,289.10814714592146,4383031.0,nan,395874.3,30.42,-1,0.25758519622519777,0.9880330360195939,0.0,0.5928198216117563,8.0,1.125,0.3125,O5,de-protonated,0,,C16 H18 O5,16,18,5,,,,,,
532,289.11212,289.1115686002968,289.1115184492915,1806136.4,nan,395276.3,11.1,-1,0.17346595368324402,0.994555007722083,0.0,0.5967330046332499,3.0,1.6923076923076923,0.38461538461538464,S1 O5,de-protonated,0,,C13 H22 O5 S1,13,22,5,1,,,,,
534,289.129855,289.12930351761713,289.1292765140209,4019520.0,nan,388245.8,27.7,-1,0.0933962709345455,0.9984184997823081,0.0,0.5990510998693849,3.0,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,,C13 H22 O7,13,22,7,,,,,,
536,289.145211,289.14465944602824,289.1445326553058,1674566.8,nan,439190.9,10.11,-1,0.4385029219920159,0.9657118061082577,0.0,0.5794270836649545,7.0,1.2941176470588236,0.23529411764705882,O4,de-protonated,0,,C17 H22 O4,17,22,4,,,,,,
539,290.067648,290.0670921456752,290.0670106087302,1739480.6,nan,358988.0,10.59,-1,0.28109692595748276,0.9857650336465804,0.0,0.5914590201879483,9.0,0.9285714285714286,0.42857142857142855,N1 O6,de-protonated,0,,C14 H13 O6 N1,14,13,6,,1,,,,
540,290.088684,290.0881280476064,290.0881399768296,2042081.8,nan,428683.3,12.86,-1,-0.04112275395557575,0.9996932026654687,0.0,0.5998159215992812,4.0,1.5454545454545454,0.7272727272727273,N1 O8,de-protonated,0,,C11 H17 O8 N1,11,17,8,,1,,,,
542,290.125149,290.1245928776085,290.1245254862139,3245809.8,nan,417258.3,21.89,-1,0.23228437688965894,0.9902575174134063,0.0,0.5941545104480438,3.0,1.75,0.5833333333333334,N1 O7,de-protonated,0,,C12 H21 O7 N1,12,21,7,,1,,,,
543,291.015287,291.01472672783166,291.0146406822466,2864244.3,nan,389286.2,19.03,-1,0.29567441994219373,0.9842622981428909,0.0,0.5905573788857346,10.0,0.6153846153846154,0.6153846153846154,O8,de-protonated,0,,C13 H8 O8,13,8,8,,,,,,
545,291.051646,291.0510855583279,291.0510261916309,6451332.0,nan,383245.8,45.93,-1,0.20397350165807845,0.9924792167359173,0.0,0.5954875300415504,9.0,0.8571428571428571,0.5,O7,de-protonated,0,,C14 H12 O7,14,12,7,,,,,,
546,291.062906,291.0623455058344,291.0622595809232,1649800.9,nan,369243.7,9.92,-1,0.2952114483749551,0.9843111558836295,0.0,0.5905866935301777,9.0,0.9230769230769231,0.46153846153846156,N2 O6,de-protonated,0,,C13 H12 O6 N2,13,12,6,,2,,,,
549,291.088039,291.0874783886656,291.0874117010152,9398420.0,nan,379950.0,68.04,-1,0.22909836611364415,0.9909478131126406,0.9804296145041512,0.9867405336692449,8.0,1.0666666666666667,0.4,O6,de-protonated,0,,C15 H16 O6,15,16,6,,,,,,
551,291.109192,291.10863129005145,291.1085410691146,1271965.0,nan,417385.3,7.08,-1,0.30992198480052036,0.982722553541452,0.0,0.5896335321248711,3.0,1.6666666666666667,0.6666666666666666,O8,de-protonated,0,,C12 H20 O8,12,20,8,,,,,,
554,291.124481,291.12392021877497,291.12379721039946,4732067.5,nan,397636.4,33.04,-1,0.4225294417325857,0.9681248344162711,0.0,0.5808749006497627,7.0,1.25,0.3125,O5,de-protonated,0,,C16 H20 O5,16,20,5,,,,,,
558,292.083259,292.08269374900203,292.0826606732082,2135618.8,nan,413130.3,13.56,-1,0.11324120978332688,0.9976758847283781,0.0,0.5986055308370268,8.0,1.0714285714285714,0.42857142857142855,N1 O6,de-protonated,0,,C14 H15 O6 N1,14,15,6,,1,,,,
559,292.091268,292.0907027116645,292.0907665360875,1292614.3,nan,460381.5,7.23,-1,-0.21850886874364034,0.9913739479438544,0.9804296145041512,0.9869962145679732,8.0,1.1428571428571428,0.42857142857142855,13C1 O6,de-protonated,1,549,C14 H16 O6 13C1,14,16,6,,,1,,,
560,292.104296,292.1037306509286,292.1037900413076,1464395.9,nan,430928.4,8.52,-1,-0.20331944002988733,0.992527191329099,0.0,0.5955163147974594,3.0,1.7272727272727273,0.7272727272727273,N1 O8,de-protonated,0,,C11 H19 O8 N1,11,19,8,,1,,,,
561,292.213598,292.2130321413684,292.2129465694605,4340347.0,nan,361669.6,30.09,-1,0.292840919292955,0.9845601576639349,0.0,0.590736094598361,0.0,2.2142857142857144,0.35714285714285715,N1 O5,de-protonated,0,,C14 H31 O5 N1,14,31,5,,1,,,,
564,293.030881,293.0303113312378,293.0302907467246,5828572.0,nan,365021.1,41.25,-1,0.07024704905481689,0.9991050153588447,0.0,0.5994630092153068,9.0,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,,C13 H10 O8,13,10,8,,,,,,
566,293.067257,293.0666871616547,293.0666762561089,9231340.0,nan,370084.1,66.78,-1,0.03721182483241539,0.9981474735785294,0.9828504919646646,0.9920286809329835,8.0,1.0,0.5,O7,de-protonated,0,,C14 H14 O7,14,14,7,,,,,,
569,293.103653,293.1030829919785,293.1030617654932,16430075.0,nan,361995.0,120.77,-1,0.07241986897871351,0.9898095858923327,0.9982267030365913,0.9931764327500361,7.0,1.2,0.4,O6,de-protonated,0,,C15 H18 O6,15,18,6,,,,,,
572,293.139998,293.13942782254003,293.13944727487745,5927947.0,nan,356168.8,42.0,-1,-0.0663586481007893,0.9992013152396341,0.0,0.5995207891437804,6.0,1.375,0.3125,O5,de-protonated,0,,C16 H22 O5,16,22,5,,,,,,
574,293.176379,293.1758086529337,293.1758327842618,73417752.0,nan,360335.2,548.23,-1,-0.08231008622421107,0.6652305555003939,0.9784840993541332,0.7905319730418896,5.0,1.5294117647058822,0.23529411764705882,O4,de-protonated,0,,C17 H26 O4,17,26,4,,,,,,
575,293.179769,293.17919863712973,293.1792040876318,4977692.0,nan,373346.2,34.87,-1,-0.01859102544919698,0.999937288541556,0.0,0.5999623731249335,0.0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,,C14 H30 O4 S1,14,30,4,1,,,,,
577,294.062585,294.06201052148765,294.06192522830185,1982104.1,nan,367062.3,12.11,-1,0.29005178327197045,0.9848506391493517,0.0,0.590910383489611,8.0,1.0,0.5384615384615384,N1 O7,de-protonated,0,,C13 H13 O7 N1,13,13,7,,1,,,,
578,294.070565,294.0699904842853,294.0700310911812,1622683.5,nan,402470.7,9.48,-1,-0.13808580129336775,0.9965461712031114,0.9828504919646646,0.9910678995077327,8.0,1.0769230769230769,0.5384615384615384,13C1 O7,de-protonated,1,566,C13 H14 O7 13C1,13,14,7,,,1,,,
579,294.099007,294.0984323516902,294.0983107376862,2253223.8,nan,353290.4,14.1,-1,0.4135147995118156,0.9694496637310178,0.0,0.5816697982386106,7.0,1.2142857142857142,0.42857142857142855,N1 O6,de-protonated,0,,C14 H17 O6 N1,14,17,6,,1,,,,
580,294.107088,294.106513314017,294.10641660056547,2724779.3,nan,370783.7,17.55,-1,0.328838291357432,0.9805703516965547,0.9982267030365913,0.9876328922325694,7.0,1.2857142857142858,0.42857142857142855,13C1 O6,de-protonated,1,569,C14 H18 O6 13C1,14,18,6,,,1,,,
581,294.179801,294.1792259750328,294.1791876193341,12561867.0,nan,368991.7,89.62,-1,0.13038209482066124,0.6646134780300057,0.9784840993541332,0.7901617265596568,5.0,1.625,0.25,13C1 O4,de-protonated,1,574,C16 H26 O4 13C1,16,26,4,,,1,,,
582,294.184667,294.1840919523477,294.18396891607676,1891532.6,nan,386392.3,11.45,-1,0.4182290130110329,0.9687601809331212,0.0,0.5812561085598728,0.0,2.3076923076923075,0.3076923076923077,N1 P1 O4,de-protonated,0,,C13 H30 O4 N1 P1,13,30,4,,1,,,1,
586,295.04656,295.0459809342476,295.04594081120257,7436094.5,nan,386460.0,52.06,-1,0.13598914436509071,0.996650084375825,0.0,0.597990050625495,8.0,0.9230769230769231,0.6153846153846154,O8,de-protonated,0,,C13 H12 O8,13,12,8,,,,,,
589,295.082952,295.08237276459,295.0823263205869,17397582.0,nan,366305.0,125.04,-1,0.1573933744820767,0.997007524353897,0.9819455944854798,0.9909827524065301,7.0,1.1428571428571428,0.5,O7,de-protonated,0,,C14 H16 O7,14,16,7,,,,,,
592,295.119336,295.1187565949697,295.1187118299712,22706014.0,nan,366487.4,163.93,-1,0.15168471774857628,0.9952065698429593,0.9978310550915332,0.9962563639423889,6.0,1.3333333333333333,0.4,O6,de-protonated,0,,C15 H20 O6,15,20,6,,,,,,
594,295.137915,295.1373355083554,295.1373392746261,1774949.8,nan,391174.5,10.59,-1,-0.012761078151112513,0.9999704524042448,0.0,0.5999822714425468,5.0,1.5,0.1875,S1 O3,de-protonated,0,,C16 H24 O3 S1,16,24,3,1,,,,,
595,295.155749,295.15516942521424,295.15509733935545,5412717.5,nan,389412.1,37.24,-1,0.24423043830012056,0.9892352162464455,0.0,0.5935411297478673,5.0,1.5,0.3125,O5,de-protonated,0,,C16 H24 O5,16,24,5,,,,,,
597,296.078179,296.0775951248937,296.07757529277984,2727160.0,nan,374950.3,17.56,-1,0.0669828299513273,0.9991862255625088,0.0,0.5995117353375052,7.0,1.1538461538461537,0.5384615384615384,N1 O7,de-protonated,0,,C13 H15 O7 N1,13,15,7,,1,,,,
598,296.086292,296.0857080870714,296.0856811556592,3079931.5,nan,384104.7,20.15,-1,0.0909581716439988,0.9984999306670599,0.9819455944854798,0.9918781961944279,7.0,1.2307692307692308,0.5384615384615384,13C1 O7,de-protonated,1,589,C13 H16 O7 13C1,13,16,7,,,1,,,
